DL/UL	time	frame	subF	slot	1stSym	symbol#	cellId	rnti	ccId	tbSize	mcs	rv	SINR(dB)	corrupt	TBler
UL	0.231482	23	1	1	10	3	1	2	0	6306	28	0	47.1553 	0	0
DL	0.231571	23	1	2	1	3	1	1	0	6306	28	0	51.0043	0	0
DL	0.231625	23	1	2	4	3	1	2	0	6306	28	0	47.0924	0	0
UL	0.231679	23	1	2	7	3	1	1	0	180	0	0	51.0066 	0	0
UL	0.231732	23	1	2	10	3	1	2	0	6306	28	0	47.1012 	0	0
DL	0.231821	23	1	3	1	3	1	1	0	6306	28	0	50.9616	0	0
DL	0.231875	23	1	3	4	3	1	2	0	6306	28	0	47.1196	0	0
UL	0.231929	23	1	3	7	3	1	1	0	180	0	0	50.9437 	0	0
UL	0.231982	23	1	3	10	3	1	2	0	6306	28	0	47.088 	0	0
DL	0.232071	23	2	0	1	3	1	1	0	6306	28	0	50.9817	0	0
DL	0.232125	23	2	0	4	3	1	2	0	6306	28	0	47.0779	0	0
UL	0.232179	23	2	0	7	3	1	1	0	180	0	0	51.0679 	0	0
UL	0.232232	23	2	0	10	3	1	2	0	6306	28	0	47.092 	0	0
DL	0.232321	23	2	1	1	3	1	1	0	6306	28	0	51.1216	0	0
DL	0.232375	23	2	1	4	3	1	2	0	6306	28	0	47.011	0	0
UL	0.232429	23	2	1	7	3	1	1	0	180	0	0	51.0735 	0	0
UL	0.232482	23	2	1	10	3	1	2	0	6306	28	0	47.0106 	0	0
DL	0.232571	23	2	2	1	3	1	1	0	6306	28	0	51.0752	0	0
DL	0.232625	23	2	2	4	3	1	2	0	6306	28	0	46.9479	0	0
UL	0.232679	23	2	2	7	3	1	1	0	180	0	0	51.0191 	0	0
UL	0.232732	23	2	2	10	3	1	2	0	6306	28	0	46.9263 	0	0
DL	0.232821	23	2	3	1	3	1	1	0	6306	28	0	51.0135	0	0
DL	0.232875	23	2	3	4	3	1	2	0	6306	28	0	46.9083	0	0
UL	0.232929	23	2	3	7	3	1	1	0	180	0	0	51.0398 	0	0
UL	0.232982	23	2	3	10	3	1	2	0	6306	28	0	46.8733 	0	0
DL	0.233071	23	3	0	1	3	1	1	0	6306	28	0	51.0858	0	0
DL	0.233125	23	3	0	4	3	1	2	0	6306	28	0	46.8003	0	0
UL	0.233179	23	3	0	7	3	1	1	0	180	0	0	51.1157 	0	0
UL	0.233232	23	3	0	10	3	1	2	0	6306	28	0	46.84 	0	0
DL	0.233321	23	3	1	1	3	1	1	0	6306	28	0	51.1881	0	0
DL	0.233375	23	3	1	4	3	1	2	0	6306	28	0	46.9054	0	0
UL	0.233429	23	3	1	7	3	1	1	0	180	0	0	51.1776 	0	0
UL	0.233482	23	3	1	10	3	1	2	0	6306	28	0	46.916 	0	0
DL	0.233571	23	3	2	1	3	1	1	0	6306	28	0	51.1929	0	0
DL	0.233625	23	3	2	4	3	1	2	0	6306	28	0	46.87	0	0
UL	0.233679	23	3	2	7	3	1	1	0	180	0	0	51.1791 	0	0
UL	0.233732	23	3	2	10	3	1	2	0	6306	28	0	46.9173 	0	0
DL	0.233821	23	3	3	1	3	1	1	0	6306	28	0	51.1791	0	0
DL	0.233875	23	3	3	4	3	1	2	0	6306	28	0	46.8927	0	0
UL	0.233929	23	3	3	7	3	1	1	0	180	0	0	51.1622 	0	0
UL	0.233982	23	3	3	10	3	1	2	0	6306	28	0	46.8571 	0	0
DL	0.234071	23	4	0	1	3	1	1	0	6306	28	0	51.202	0	0
DL	0.234125	23	4	0	4	3	1	2	0	6306	28	0	46.9227	0	0
UL	0.234179	23	4	0	7	3	1	1	0	180	0	0	51.1746 	0	0
UL	0.234232	23	4	0	10	3	1	2	0	6306	28	0	46.9225 	0	0
DL	0.234321	23	4	1	1	3	1	1	0	6306	28	0	51.1579	0	0
DL	0.234375	23	4	1	4	3	1	2	0	6306	28	0	46.9423	0	0
UL	0.234429	23	4	1	7	3	1	1	0	180	0	0	51.1336 	0	0
UL	0.234482	23	4	1	10	3	1	2	0	6306	28	0	46.9369 	0	0
DL	0.234571	23	4	2	1	3	1	1	0	6306	28	0	51.2601	0	0
DL	0.234625	23	4	2	4	3	1	2	0	6306	28	0	47.001	0	0
UL	0.234679	23	4	2	7	3	1	1	0	180	0	0	51.2767 	0	0
UL	0.234732	23	4	2	10	3	1	2	0	6306	28	0	46.9686 	0	0
DL	0.234821	23	4	3	1	3	1	1	0	6306	28	0	51.2744	0	0
DL	0.234875	23	4	3	4	3	1	2	0	6306	28	0	47.0213	0	0
UL	0.234929	23	4	3	7	3	1	1	0	180	0	0	51.2544 	0	0
UL	0.234982	23	4	3	10	3	1	2	0	6306	28	0	47.0552 	0	0
DL	0.235071	23	5	0	1	3	1	1	0	6306	28	0	51.4102	0	0
DL	0.235125	23	5	0	4	3	1	2	0	6306	28	0	47.0803	0	0
UL	0.235179	23	5	0	7	3	1	1	0	180	0	0	51.4047 	0	0
UL	0.235232	23	5	0	10	3	1	2	0	6306	28	0	47.0871 	0	0
DL	0.235321	23	5	1	1	3	1	1	0	6306	28	0	51.4332	0	0
DL	0.235375	23	5	1	4	3	1	2	0	6306	28	0	47.101	0	0
UL	0.235429	23	5	1	7	3	1	1	0	180	0	0	51.4567 	0	0
UL	0.235482	23	5	1	10	3	1	2	0	6306	28	0	47.1136 	0	0
DL	0.235571	23	5	2	1	3	1	1	0	6306	28	0	51.4636	0	0
DL	0.235625	23	5	2	4	3	1	2	0	6306	28	0	47.0884	0	0
UL	0.235679	23	5	2	7	3	1	1	0	180	0	0	51.4885 	0	0
UL	0.235732	23	5	2	10	3	1	2	0	6306	28	0	47.0395 	0	0
DL	0.235821	23	5	3	1	3	1	1	0	6306	28	0	51.453	0	0
DL	0.235875	23	5	3	4	3	1	2	0	6306	28	0	47.0056	0	0
UL	0.235929	23	5	3	7	3	1	1	0	180	0	0	51.3781 	0	0
UL	0.235982	23	5	3	10	3	1	2	0	6306	28	0	47.0052 	0	0
DL	0.236071	23	6	0	1	3	1	1	0	6306	28	0	51.4132	0	0
DL	0.236125	23	6	0	4	3	1	2	0	6306	28	0	46.9657	0	0
UL	0.236179	23	6	0	7	3	1	1	0	180	0	0	51.3977 	0	0
UL	0.236232	23	6	0	10	3	1	2	0	6306	28	0	46.9553 	0	0
DL	0.236321	23	6	1	1	3	1	1	0	6306	28	0	51.3948	0	0
DL	0.236375	23	6	1	4	3	1	2	0	6306	28	0	46.8817	0	0
UL	0.236429	23	6	1	7	3	1	1	0	180	0	0	51.4531 	0	0
UL	0.236482	23	6	1	10	3	1	2	0	6306	28	0	46.8145 	0	0
DL	0.236571	23	6	2	1	3	1	1	0	6306	28	0	51.5079	0	0
DL	0.236625	23	6	2	4	3	1	2	0	6306	28	0	46.7631	0	0
UL	0.236679	23	6	2	7	3	1	1	0	180	0	0	51.5507 	0	0
UL	0.236732	23	6	2	10	3	1	2	0	6306	28	0	46.7646 	0	0
DL	0.236821	23	6	3	1	3	1	1	0	6306	28	0	51.5724	0	0
DL	0.236875	23	6	3	4	3	1	2	0	6306	28	0	46.7211	0	0
UL	0.236929	23	6	3	7	3	1	1	0	180	0	0	51.5558 	0	0
UL	0.236982	23	6	3	10	3	1	2	0	6306	28	0	46.7718 	0	0
DL	0.237071	23	7	0	1	3	1	1	0	6306	28	0	51.5324	0	0
DL	0.237125	23	7	0	4	3	1	2	0	6306	28	0	46.8257	0	0
UL	0.237179	23	7	0	7	3	1	1	0	180	0	0	51.4822 	0	0
UL	0.237232	23	7	0	10	3	1	2	0	6306	28	0	46.8499 	0	0
DL	0.237321	23	7	1	1	3	1	1	0	6306	28	0	51.4542	0	0
DL	0.237375	23	7	1	4	3	1	2	0	6306	28	0	46.8836	0	0
UL	0.237429	23	7	1	7	3	1	1	0	180	0	0	51.4611 	0	0
UL	0.237482	23	7	1	10	3	1	2	0	6306	28	0	46.8106 	0	0
DL	0.237571	23	7	2	1	3	1	1	0	6306	28	0	51.4681	0	0
DL	0.237625	23	7	2	4	3	1	2	0	6306	28	0	46.8388	0	0
UL	0.237679	23	7	2	7	3	1	1	0	180	0	0	51.5167 	0	0
UL	0.237732	23	7	2	10	3	1	2	0	6306	28	0	46.8824 	0	0
DL	0.237821	23	7	3	1	3	1	1	0	6306	28	0	51.5708	0	0
DL	0.237875	23	7	3	4	3	1	2	0	6306	28	0	46.9733	0	0
UL	0.237929	23	7	3	7	3	1	1	0	180	0	0	51.5457 	0	0
UL	0.237982	23	7	3	10	3	1	2	0	6306	28	0	47.0118 	0	0
DL	0.238071	23	8	0	1	3	1	1	0	6306	28	0	51.5087	0	0
DL	0.238125	23	8	0	4	3	1	2	0	6306	28	0	46.9595	0	0
UL	0.238179	23	8	0	7	3	1	1	0	180	0	0	51.5117 	0	0
UL	0.238232	23	8	0	10	3	1	2	0	6306	28	0	46.9901 	0	0
DL	0.238321	23	8	1	1	3	1	1	0	6306	28	0	51.531	0	0
DL	0.238375	23	8	1	4	3	1	2	0	6306	28	0	46.957	0	0
UL	0.238429	23	8	1	7	3	1	1	0	180	0	0	51.5158 	0	0
UL	0.238482	23	8	1	10	3	1	2	0	6306	28	0	46.9602 	0	0
DL	0.238571	23	8	2	1	3	1	1	0	6306	28	0	51.5059	0	0
DL	0.238625	23	8	2	4	3	1	2	0	6306	28	0	47.0032	0	0
UL	0.238679	23	8	2	7	3	1	1	0	180	0	0	51.5598 	0	0
UL	0.238732	23	8	2	10	3	1	2	0	6306	28	0	46.9924 	0	0
DL	0.238821	23	8	3	1	3	1	1	0	6306	28	0	51.5508	0	0
DL	0.238875	23	8	3	4	3	1	2	0	6306	28	0	46.9864	0	0
UL	0.238929	23	8	3	7	3	1	1	0	180	0	0	51.5482 	0	0
UL	0.238982	23	8	3	10	3	1	2	0	6306	28	0	46.9982 	0	0
DL	0.239071	23	9	0	1	3	1	1	0	6306	28	0	51.6229	0	0
DL	0.239125	23	9	0	4	3	1	2	0	6306	28	0	46.9867	0	0
UL	0.239179	23	9	0	7	3	1	1	0	180	0	0	51.6792 	0	0
UL	0.239232	23	9	0	10	3	1	2	0	6306	28	0	47.0036 	0	0
DL	0.239321	23	9	1	1	3	1	1	0	6306	28	0	51.7215	0	0
DL	0.239375	23	9	1	4	3	1	2	0	6306	28	0	46.9957	0	0
UL	0.239429	23	9	1	7	3	1	1	0	180	0	0	51.6679 	0	0
UL	0.239482	23	9	1	10	3	1	2	0	6306	28	0	47.0263 	0	0
DL	0.239571	23	9	2	1	3	1	1	0	6306	28	0	51.6804	0	0
DL	0.239625	23	9	2	4	3	1	2	0	6306	28	0	47.0207	0	0
UL	0.239679	23	9	2	7	3	1	1	0	180	0	0	51.7155 	0	0
UL	0.239732	23	9	2	10	3	1	2	0	6306	28	0	46.9799 	0	0
DL	0.239821	23	9	3	1	3	1	1	0	6306	28	0	51.7363	0	0
DL	0.239875	23	9	3	4	3	1	2	0	6306	28	0	47.0128	0	0
UL	0.239929	23	9	3	7	3	1	1	0	180	0	0	51.7287 	0	0
UL	0.239982	23	9	3	10	3	1	2	0	6306	28	0	47.0672 	0	0
DL	0.240071	24	0	0	1	3	1	1	0	6306	28	0	51.7684	0	0
DL	0.240125	24	0	0	4	3	1	2	0	6306	28	0	46.9936	0	0
UL	0.240179	24	0	0	7	3	1	1	0	180	0	0	51.7033 	0	0
UL	0.240232	24	0	0	10	3	1	2	0	6306	28	0	46.9847 	0	0
DL	0.240321	24	0	1	1	3	1	1	0	6306	28	0	51.7402	0	0
DL	0.240375	24	0	1	4	3	1	2	0	6306	28	0	46.9987	0	0
UL	0.240429	24	0	1	7	3	1	1	0	180	0	0	51.788 	0	0
UL	0.240482	24	0	1	10	3	1	2	0	6306	28	0	47.0127 	0	0
DL	0.240571	24	0	2	1	3	1	1	0	6306	28	0	51.8432	0	0
DL	0.240625	24	0	2	4	3	1	2	0	6306	28	0	47.0306	0	0
UL	0.240679	24	0	2	7	3	1	1	0	180	0	0	51.8612 	0	0
UL	0.240732	24	0	2	10	3	1	2	0	6306	28	0	47.0445 	0	0
DL	0.240821	24	0	3	1	3	1	1	0	6306	28	0	51.771	0	0
DL	0.240875	24	0	3	4	3	1	2	0	6306	28	0	47.0091	0	0
UL	0.240929	24	0	3	7	3	1	1	0	180	0	0	51.7626 	0	0
UL	0.240982	24	0	3	10	3	1	2	0	6306	28	0	46.941 	0	0
DL	0.241071	24	1	0	1	3	1	1	0	6306	28	0	51.8059	0	0
DL	0.241125	24	1	0	4	3	1	2	0	6306	28	0	47.0182	0	0
UL	0.241179	24	1	0	7	3	1	1	0	180	0	0	51.8034 	0	0
UL	0.241232	24	1	0	10	3	1	2	0	6306	28	0	47.014 	0	0
DL	0.241321	24	1	1	1	3	1	1	0	6306	28	0	51.8642	0	0
DL	0.241375	24	1	1	4	3	1	2	0	6306	28	0	46.969	0	0
UL	0.241429	24	1	1	7	3	1	1	0	180	0	0	51.8212 	0	0
UL	0.241482	24	1	1	10	3	1	2	0	6306	28	0	46.9144 	0	0
DL	0.241571	24	1	2	1	3	1	1	0	6306	28	0	51.8246	0	0
DL	0.241625	24	1	2	4	3	1	2	0	6306	28	0	46.9258	0	0
UL	0.241679	24	1	2	7	3	1	1	0	180	0	0	51.759 	0	0
UL	0.241732	24	1	2	10	3	1	2	0	6306	28	0	46.9065 	0	0
DL	0.241821	24	1	3	1	3	1	1	0	6306	28	0	51.7143	0	0
DL	0.241875	24	1	3	4	3	1	2	0	6306	28	0	46.9275	0	0
UL	0.241929	24	1	3	7	3	1	1	0	180	0	0	51.6787 	0	0
UL	0.241982	24	1	3	10	3	1	2	0	6306	28	0	46.8556 	0	0
DL	0.242071	24	2	0	1	3	1	1	0	6306	28	0	51.6837	0	0
DL	0.242125	24	2	0	4	3	1	2	0	6306	28	0	46.8662	0	0
UL	0.242179	24	2	0	7	3	1	1	0	180	0	0	51.6541 	0	0
UL	0.242232	24	2	0	10	3	1	2	0	6306	28	0	46.8748 	0	0
DL	0.242321	24	2	1	1	3	1	1	0	6306	28	0	51.6239	0	0
DL	0.242375	24	2	1	4	3	1	2	0	6306	28	0	46.8724	0	0
UL	0.242429	24	2	1	7	3	1	1	0	180	0	0	51.5936 	0	0
UL	0.242482	24	2	1	10	3	1	2	0	6306	28	0	46.9427 	0	0
DL	0.242571	24	2	2	1	3	1	1	0	6306	28	0	51.625	0	0
DL	0.242625	24	2	2	4	3	1	2	0	6306	28	0	46.9389	0	0
UL	0.242679	24	2	2	7	3	1	1	0	180	0	0	51.6685 	0	0
UL	0.242732	24	2	2	10	3	1	2	0	6306	28	0	46.9203 	0	0
DL	0.242821	24	2	3	1	3	1	1	0	6306	28	0	51.7008	0	0
DL	0.242875	24	2	3	4	3	1	2	0	6306	28	0	46.9271	0	0
UL	0.242929	24	2	3	7	3	1	1	0	180	0	0	51.7875 	0	0
UL	0.242982	24	2	3	10	3	1	2	0	6306	28	0	46.8292 	0	0
DL	0.243071	24	3	0	1	3	1	1	0	6306	28	0	51.7989	0	0
DL	0.243125	24	3	0	4	3	1	2	0	6306	28	0	46.8472	0	0
UL	0.243179	24	3	0	7	3	1	1	0	180	0	0	51.8203 	0	0
UL	0.243232	24	3	0	10	3	1	2	0	6306	28	0	46.876 	0	0
DL	0.243321	24	3	1	1	3	1	1	0	6306	28	0	51.8388	0	0
DL	0.243375	24	3	1	4	3	1	2	0	6306	28	0	46.7947	0	0
UL	0.243429	24	3	1	7	3	1	1	0	180	0	0	51.8094 	0	0
UL	0.243482	24	3	1	10	3	1	2	0	6306	28	0	46.7974 	0	0
DL	0.243571	24	3	2	1	3	1	1	0	6306	28	0	51.8329	0	0
DL	0.243625	24	3	2	4	3	1	2	0	6306	28	0	46.8502	0	0
UL	0.243679	24	3	2	7	3	1	1	0	180	0	0	51.8944 	0	0
UL	0.243732	24	3	2	10	3	1	2	0	6306	28	0	46.8827 	0	0
DL	0.243821	24	3	3	1	3	1	1	0	6306	28	0	51.837	0	0
DL	0.243875	24	3	3	4	3	1	2	0	6306	28	0	46.9023	0	0
UL	0.243929	24	3	3	7	3	1	1	0	180	0	0	51.852 	0	0
UL	0.243982	24	3	3	10	3	1	2	0	6306	28	0	46.875 	0	0
DL	0.244071	24	4	0	1	3	1	1	0	6306	28	0	51.7997	0	0
DL	0.244125	24	4	0	4	3	1	2	0	6306	28	0	46.9205	0	0
UL	0.244179	24	4	0	7	3	1	1	0	180	0	0	51.8009 	0	0
UL	0.244232	24	4	0	10	3	1	2	0	6306	28	0	46.9086 	0	0
DL	0.244321	24	4	1	1	3	1	1	0	6306	28	0	51.8109	0	0
DL	0.244375	24	4	1	4	3	1	2	0	6306	28	0	46.9192	0	0
UL	0.244429	24	4	1	7	3	1	1	0	180	0	0	51.7765 	0	0
UL	0.244482	24	4	1	10	3	1	2	0	6306	28	0	46.9331 	0	0
DL	0.244571	24	4	2	1	3	1	1	0	6306	28	0	51.8305	0	0
DL	0.244625	24	4	2	4	3	1	2	0	6306	28	0	46.9987	0	0
UL	0.244679	24	4	2	7	3	1	1	0	180	0	0	51.8543 	0	0
UL	0.244732	24	4	2	10	3	1	2	0	6306	28	0	47.0353 	0	0
DL	0.244821	24	4	3	1	3	1	1	0	6306	28	0	51.8389	0	0
DL	0.244875	24	4	3	4	3	1	2	0	6306	28	0	47.087	0	0
UL	0.244929	24	4	3	7	3	1	1	0	180	0	0	51.8075 	0	0
UL	0.244982	24	4	3	10	3	1	2	0	6306	28	0	47.0417 	0	0
DL	0.245071	24	5	0	1	3	1	1	0	6306	28	0	51.8815	0	0
DL	0.245125	24	5	0	4	3	1	2	0	6306	28	0	47.0551	0	0
UL	0.245179	24	5	0	7	3	1	1	0	180	0	0	51.8511 	0	0
UL	0.245232	24	5	0	10	3	1	2	0	6306	28	0	47.1012 	0	0
DL	0.245321	24	5	1	1	3	1	1	0	6306	28	0	51.832	0	0
DL	0.245375	24	5	1	4	3	1	2	0	6306	28	0	47.0832	0	0
UL	0.245429	24	5	1	7	3	1	1	0	180	0	0	51.7813 	0	0
UL	0.245482	24	5	1	10	3	1	2	0	6306	28	0	47.132 	0	0
DL	0.245571	24	5	2	1	3	1	1	0	6306	28	0	51.7995	0	0
DL	0.245625	24	5	2	4	3	1	2	0	6306	28	0	47.1502	0	0
UL	0.245679	24	5	2	7	3	1	1	0	180	0	0	51.7884 	0	0
UL	0.245732	24	5	2	10	3	1	2	0	6306	28	0	47.1523 	0	0
DL	0.245821	24	5	3	1	3	1	1	0	6306	28	0	51.8621	0	0
DL	0.245875	24	5	3	4	3	1	2	0	6306	28	0	47.156	0	0
UL	0.245929	24	5	3	7	3	1	1	0	180	0	0	51.8953 	0	0
UL	0.245982	24	5	3	10	3	1	2	0	6306	28	0	47.1494 	0	0
DL	0.246071	24	6	0	1	3	1	1	0	6306	28	0	51.8209	0	0
DL	0.246125	24	6	0	4	3	1	2	0	6306	28	0	47.1903	0	0
UL	0.246179	24	6	0	7	3	1	1	0	180	0	0	51.8345 	0	0
UL	0.246232	24	6	0	10	3	1	2	0	6306	28	0	47.1762 	0	0
DL	0.246321	24	6	1	1	3	1	1	0	6306	28	0	51.8285	0	0
DL	0.246375	24	6	1	4	3	1	2	0	6306	28	0	47.1796	0	0
UL	0.246429	24	6	1	7	3	1	1	0	180	0	0	51.8355 	0	0
UL	0.246482	24	6	1	10	3	1	2	0	6306	28	0	47.1348 	0	0
DL	0.246571	24	6	2	1	3	1	1	0	6306	28	0	51.8077	0	0
DL	0.246625	24	6	2	4	3	1	2	0	6306	28	0	47.1425	0	0
UL	0.246679	24	6	2	7	3	1	1	0	180	0	0	51.8937 	0	0
UL	0.246732	24	6	2	10	3	1	2	0	6306	28	0	47.183 	0	0
DL	0.246821	24	6	3	1	3	1	1	0	6306	28	0	51.8882	0	0
DL	0.246875	24	6	3	4	3	1	2	0	6306	28	0	47.2566	0	0
UL	0.246929	24	6	3	7	3	1	1	0	180	0	0	51.8732 	0	0
UL	0.246982	24	6	3	10	3	1	2	0	6306	28	0	47.1955 	0	0
DL	0.247071	24	7	0	1	3	1	1	0	6306	28	0	51.8595	0	0
DL	0.247125	24	7	0	4	3	1	2	0	6306	28	0	47.1812	0	0
UL	0.247179	24	7	0	7	3	1	1	0	180	0	0	51.7928 	0	0
UL	0.247232	24	7	0	10	3	1	2	0	6306	28	0	47.1932 	0	0
DL	0.247321	24	7	1	1	3	1	1	0	6306	28	0	51.756	0	0
DL	0.247375	24	7	1	4	3	1	2	0	6306	28	0	47.1934	0	0
UL	0.247429	24	7	1	7	3	1	1	0	180	0	0	51.714 	0	0
UL	0.247482	24	7	1	10	3	1	2	0	6306	28	0	47.1945 	0	0
DL	0.247571	24	7	2	1	3	1	1	0	6306	28	0	51.7024	0	0
DL	0.247625	24	7	2	4	3	1	2	0	6306	28	0	47.2134	0	0
UL	0.247679	24	7	2	7	3	1	1	0	180	0	0	51.7209 	0	0
UL	0.247732	24	7	2	10	3	1	2	0	6306	28	0	47.2178 	0	0
DL	0.247821	24	7	3	1	3	1	1	0	6306	28	0	51.7272	0	0
DL	0.247875	24	7	3	4	3	1	2	0	6306	28	0	47.2162	0	0
UL	0.247929	24	7	3	7	3	1	1	0	180	0	0	51.6868 	0	0
UL	0.247982	24	7	3	10	3	1	2	0	6306	28	0	47.2442 	0	0
DL	0.248071	24	8	0	1	3	1	1	0	6306	28	0	51.6992	0	0
DL	0.248125	24	8	0	4	3	1	2	0	6306	28	0	47.2261	0	0
UL	0.248179	24	8	0	7	3	1	1	0	180	0	0	51.6196 	0	0
UL	0.248232	24	8	0	10	3	1	2	0	6306	28	0	47.2619 	0	0
DL	0.248321	24	8	1	1	3	1	1	0	6306	28	0	51.6916	0	0
DL	0.248375	24	8	1	4	3	1	2	0	6306	28	0	47.2864	0	0
UL	0.248429	24	8	1	7	3	1	1	0	180	0	0	51.661 	0	0
UL	0.248482	24	8	1	10	3	1	2	0	6306	28	0	47.2685 	0	0
DL	0.248571	24	8	2	1	3	1	1	0	6306	28	0	51.6395	0	0
DL	0.248625	24	8	2	4	3	1	2	0	6306	28	0	47.3298	0	0
UL	0.248679	24	8	2	7	3	1	1	0	180	0	0	51.7141 	0	0
UL	0.248732	24	8	2	10	3	1	2	0	6306	28	0	47.3871 	0	0
DL	0.248821	24	8	3	1	3	1	1	0	6306	28	0	51.7804	0	0
DL	0.248875	24	8	3	4	3	1	2	0	6306	28	0	47.39	0	0
UL	0.248929	24	8	3	7	3	1	1	0	180	0	0	51.674 	0	0
UL	0.248982	24	8	3	10	3	1	2	0	6306	28	0	47.397 	0	0
DL	0.249071	24	9	0	1	3	1	1	0	6306	28	0	51.7247	0	0
DL	0.249125	24	9	0	4	3	1	2	0	6306	28	0	47.3881	0	0
UL	0.249179	24	9	0	7	3	1	1	0	180	0	0	51.6357 	0	0
UL	0.249232	24	9	0	10	3	1	2	0	6306	28	0	47.3877 	0	0
DL	0.249321	24	9	1	1	3	1	1	0	6306	28	0	51.6528	0	0
DL	0.249375	24	9	1	4	3	1	2	0	6306	28	0	47.4134	0	0
UL	0.249429	24	9	1	7	3	1	1	0	180	0	0	51.6767 	0	0
UL	0.249482	24	9	1	10	3	1	2	0	6306	28	0	47.4797 	0	0
DL	0.249571	24	9	2	1	3	1	1	0	6306	28	0	51.7236	0	0
DL	0.249625	24	9	2	4	3	1	2	0	6306	28	0	47.4364	0	0
UL	0.249679	24	9	2	7	3	1	1	0	180	0	0	51.7074 	0	0
UL	0.249732	24	9	2	10	3	1	2	0	6306	28	0	47.3873 	0	0
DL	0.249821	24	9	3	1	3	1	1	0	6306	28	0	51.7239	0	0
DL	0.249875	24	9	3	4	3	1	2	0	6306	28	0	47.3405	0	0
UL	0.249929	24	9	3	7	3	1	1	0	180	0	0	51.7747 	0	0
UL	0.249982	24	9	3	10	3	1	2	0	6306	28	0	47.3187 	0	0
DL	0.250071	25	0	0	1	3	1	1	0	6306	28	0	51.7597	0	0
DL	0.250125	25	0	0	4	3	1	2	0	6306	28	0	47.291	0	0
UL	0.250179	25	0	0	7	3	1	1	0	180	0	0	51.7011 	0	0
UL	0.250232	25	0	0	10	3	1	2	0	6306	28	0	47.3 	0	0
DL	0.250321	25	0	1	1	3	1	1	0	6306	28	0	51.5971	0	0
DL	0.250375	25	0	1	4	3	1	2	0	6306	28	0	47.2918	0	0
UL	0.250429	25	0	1	7	3	1	1	0	180	0	0	51.6419 	0	0
UL	0.250482	25	0	1	10	3	1	2	0	6306	28	0	47.3107 	0	0
DL	0.250571	25	0	2	1	3	1	1	0	6306	28	0	51.6612	0	0
DL	0.250625	25	0	2	4	3	1	2	0	6306	28	0	47.2256	0	0
UL	0.250679	25	0	2	7	3	1	1	0	180	0	0	51.6073 	0	0
UL	0.250732	25	0	2	10	3	1	2	0	6306	28	0	47.2701 	0	0
DL	0.250821	25	0	3	1	3	1	1	0	6306	28	0	51.5282	0	0
DL	0.250875	25	0	3	4	3	1	2	0	6306	28	0	47.2576	0	0
UL	0.250929	25	0	3	7	3	1	1	0	180	0	0	51.5257 	0	0
UL	0.250982	25	0	3	10	3	1	2	0	6306	28	0	47.3159 	0	0
DL	0.251071	25	1	0	1	3	1	1	0	6306	28	0	51.5705	0	0
DL	0.251125	25	1	0	4	3	1	2	0	6306	28	0	47.4004	0	0
UL	0.251179	25	1	0	7	3	1	1	0	180	0	0	51.5294 	0	0
UL	0.251232	25	1	0	10	3	1	2	0	6306	28	0	47.3491 	0	0
DL	0.251321	25	1	1	1	3	1	1	0	6306	28	0	51.5561	0	0
DL	0.251375	25	1	1	4	3	1	2	0	6306	28	0	47.3799	0	0
UL	0.251429	25	1	1	7	3	1	1	0	180	0	0	51.6056 	0	0
UL	0.251482	25	1	1	10	3	1	2	0	6306	28	0	47.3865 	0	0
DL	0.251571	25	1	2	1	3	1	1	0	6306	28	0	51.6155	0	0
DL	0.251625	25	1	2	4	3	1	2	0	6306	28	0	47.3822	0	0
UL	0.251679	25	1	2	7	3	1	1	0	180	0	0	51.6558 	0	0
UL	0.251732	25	1	2	10	3	1	2	0	6306	28	0	47.4711 	0	0
DL	0.251821	25	1	3	1	3	1	1	0	6306	28	0	51.6888	0	0
DL	0.251875	25	1	3	4	3	1	2	0	6306	28	0	47.4182	0	0
UL	0.251929	25	1	3	7	3	1	1	0	180	0	0	51.6605 	0	0
UL	0.251982	25	1	3	10	3	1	2	0	6306	28	0	47.4882 	0	0
DL	0.252071	25	2	0	1	3	1	1	0	6306	28	0	51.6466	0	0
DL	0.252125	25	2	0	4	3	1	2	0	6306	28	0	47.4293	0	0
UL	0.252179	25	2	0	7	3	1	1	0	180	0	0	51.6649 	0	0
UL	0.252232	25	2	0	10	3	1	2	0	6306	28	0	47.4534 	0	0
DL	0.252321	25	2	1	1	3	1	1	0	6306	28	0	51.7102	0	0
DL	0.252375	25	2	1	4	3	1	2	0	6306	28	0	47.5042	0	0
UL	0.252429	25	2	1	7	3	1	1	0	180	0	0	51.7117 	0	0
UL	0.252482	25	2	1	10	3	1	2	0	6306	28	0	47.5136 	0	0
DL	0.252571	25	2	2	1	3	1	1	0	6306	28	0	51.6466	0	0
DL	0.252625	25	2	2	4	3	1	2	0	6306	28	0	47.5362	0	0
UL	0.252679	25	2	2	7	3	1	1	0	180	0	0	51.6168 	0	0
UL	0.252732	25	2	2	10	3	1	2	0	6306	28	0	47.5112 	0	0
DL	0.252821	25	2	3	1	3	1	1	0	6306	28	0	51.6175	0	0
DL	0.252875	25	2	3	4	3	1	2	0	6306	28	0	47.3369	0	0
UL	0.252929	25	2	3	7	3	1	1	0	180	0	0	51.6334 	0	0
UL	0.252982	25	2	3	10	3	1	2	0	6306	28	0	47.33 	0	0
DL	0.253071	25	3	0	1	3	1	1	0	6306	28	0	51.6904	0	0
DL	0.253125	25	3	0	4	3	1	2	0	6306	28	0	47.3481	0	0
